Eval_AverageReturn,Eval_StdReturn,Eval_MaxReturn,Eval_MinReturn,Eval_AverageEpLen,Train_AverageReturn,Train_StdReturn,Train_MaxReturn,Train_MinReturn,Train_AverageEpLen,Actor Loss,Train_EnvstepsSoFar,TimeSinceStart,Initial_DataCollection_AverageReturn,step
-113.632164,120.97385,-12.36305,-283.68378,669.6666666666666,-43.39997,29.74522,-15.210884,-85.302574,661.5,43.04063034057617,316819,664.1222066879272,,144
-192.6447,101.30503,-50.86776,-281.38077,856.0,-125.213745,44.613674,-68.69052,-177.7532,953.0,35.5295524597168,319678,672.5615947246552,,145
-148.66783,137.272,-4.0669804,-312.39877,572.5,-165.12239,57.507168,-111.75922,-244.95367,874.6666666666666,32.011329650878906,322302,679.5670375823975,,146
-133.28662,96.818504,4.520508,-254.99539,540.0,-157.72346,48.294468,-95.33809,-225.94757,512.25,14.373127937316895,324351,685.0983316898346,,147
-218.93669,38.841923,-176.69238,-270.4662,745.6666666666666,-174.51952,69.44199,-67.04518,-251.91321,404.0,20.049768447875977,326371,690.4540646076202,,148
-216.40894,30.149195,-174.96619,-264.81638,451.8,-179.93407,85.97932,-1.8663254,-250.53232,355.1666666666667,2.4928553104400635,328502,694.9524149894714,,149
-231.7308,24.34808,-204.35818,-270.48337,642.5,-204.74423,39.680855,-149.75464,-260.86203,500.5,-2.402406692504883,330504,700.1040170192719,,150
-188.39162,49.100487,-139.8072,-287.27747,364.0,-135.9628,86.93897,19.935287,-254.03378,271.875,-14.268548965454102,332679,704.1354234218597,,151
-115.25317,101.01095,19.358562,-233.61685,369.5,-199.26282,38.19316,-147.54227,-267.2477,376.5,3.2147746086120605,334938,708.6773216724396,,152
-174.5852,21.827158,-154.18207,-212.89375,290.14285714285717,-144.14807,90.28833,-6.6349792,-264.71802,313.7142857142857,10.119917869567871,337134,712.4384367465973,,153
-175.67273,100.46956,45.419083,-250.0527,370.8333333333333,-198.85631,40.549686,-165.05563,-284.44278,415.0,13.77078628540039,339624,717.2369904518127,,154
-178.79207,17.741014,-154.572,-202.05826,340.14285714285717,-198.1366,37.936077,-145.49123,-235.86865,364.6666666666667,7.887145519256592,341812,721.4348516464233,,155
-170.62912,111.52975,2.337822,-329.4364,462.0,-198.09067,17.480824,-173.60634,-224.89578,408.6,10.869366645812988,343855,725.8312547206879,,156
-162.67001,79.22818,20.87915,-235.91125,313.57142857142856,-149.30496,102.382065,11.835403,-304.10706,311.14285714285717,0.6850025653839111,346033,729.5715954303741,,157
-149.4566,93.68916,52.80195,-220.0554,349.0,-190.78648,15.588223,-159.66058,-199.44202,438.2,3.7419137954711914,348224,733.6674418449402,,158
-175.34724,68.40972,-48.677155,-238.22983,412.4,-175.95505,26.378633,-137.99483,-202.92995,400.0,8.779366493225098,350224,737.2432079315186,,159
-159.51591,104.28666,37.244232,-261.5516,458.0,-211.56186,29.272188,-169.3477,-247.83618,480.6,16.23001480102539,352627,741.7515947818756,,160
-217.5494,30.170969,-173.43585,-254.68442,583.5,-161.69028,82.63334,-2.9009633,-239.16406,427.6,2.513167142868042,354765,746.1195867061615,,161
-120.06485,106.584595,1.4801941,-258.04175,702.6666666666666,-166.08485,96.14956,-8.653479,-268.9758,538.0,25.8614444732666,356917,750.8876450061798,,162
